499450.284,4072640.235,23.900		
499454.877,4072562.404,23.900		
499332.149,4072474.818,23.900		
499587.107,4072989.815,20.600		
499408.815,4072225.982,24.700		
499590.737,4072297.394,22.700		
499584.687,4072267.655,22.400		
499578.076,4072215.958,22.500		
499385.451,4072331.822,22.900		
499349.339,4072333.889,22.800		
499326.405,4072335.047,22.800		
500121.062,4072957.969,23.400		
500026.841,4072860.945,23.400		
500077.760,4072822.751,23.400		
500006.596,4072618.650,23.600		
500010.020,4072754.611,24.000		
500112.613,4072907.591,23.400		
500012.741,4072729.458,23.600		
500022.471,4072796.965,23.300		
500102.647,4072775.675,23.400		
500106.130,4072859.632,23.300		
500052.481,4072916.720,23.300		
500022.125,4072954.293,23.800		
500009.607,4072923.067,22.800		
500072.535,4072749.734,23.600		
500003.561,4072462.417,23.800		
499997.127,4072763.911,22.900		
500008.405,4072427.089,24.428		
500014.367,4072544.223,23.900		
500017.801,4072599.818,24.125		
500022.670,4072682.569,23.933		
499389.480,4072525.549,23.800		
499498.022,4072832.842,23.700		
499515.920,4072754.228,23.700		
499352.039,4072433.986,23.800		
499458.041,4072469.492,23.900		
499565.108,4072427.692,23.800		
499616.461,4072636.886,23.900		
499655.354,4072847.099,23.700		
499408.683,4072590.332,23.800		
499423.019,4072479.082,23.900		
499437.261,4072792.862,22.000		
499459.042,4072807.026,23.700		
499513.344,4072510.615,23.800		
499526.211,4072802.021,23.700		
499541.074,4072550.054,23.800		
499549.017,4072611.792,23.900		
499552.684,4072650.071,23.900		
499548.824,4072893.491,23.600		
499621.135,4072442.231,24.500		
499660.302,4072877.444,23.400		
499707.151,4072844.604,24.400		
499374.868,4072472.494,23.800		
499436.618,4072720.563,23.600		
499489.779,4072437.862,23.800		
499460.277,4072951.919,23.400		
499522.351,4072471.073,23.800		
499579.750,4072565.583,23.800		
499611.429,4072675.404,23.800		
499364.710,4072568.117,23.800		
499417.362,4072430.339,23.800		
499431.506,4072539.049,23.700		
499487.378,4072985.422,23.100		
499538.085,4072687.160,23.800		
499533.193,4072944.101,23.500		
499605.272,4072351.071,25.600		
499379.938,4072630.606,23.700		
499444.157,4072670.651,22.100		
499468.385,4072541.482,23.800		
499497.465,4072602.279,23.700		
499474.100,4072673.586,23.800		
499469.379,4072872.113,23.400		
499570.965,4072976.481,23.800		
499672.647,4072964.643,23.300		
499727.619,4072922.099,24.400		
499298.333,4072376.842,25.500		
499409.711,4072661.056,23.800		
499466.662,4072758.286,23.700		
499490.921,4072911.200,23.300		
499495.075,4072964.769,23.600		
499564.863,4072768.208,23.700		
499547.979,4072838.076,23.500		
499593.363,4072840.928,23.700		
499628.145,4072757.790,23.700		
499625.603,4072809.068,23.700		
499673.604,4072925.030,23.400		
499487.489,4072718.451,23.900		
499519.086,4072855.142,23.400		
499599.484,4072942.323,23.400		
499634.971,4072714.778,23.500		
499571.374,4072495.455,23.800		
499575.738,4072722.019,23.800		
499608.537,4072892.771,23.300		
499475.631,4072327.515,24.600		
499583.494,4072327.857,22.800		
499339.786,4072355.840,25.500		
499431.889,4072282.837,24.600		
499471.142,4072350.920,25.500		
499489.056,4072135.194,22.500		
499575.000,4072175.862,22.200		
499636.699,4072477.882,22.400		
499686.616,4072626.953,23.800		
499852.376,4072477.001,23.700		
499833.053,4072954.639,23.400		
499965.971,4072848.453,23.200		
499724.391,4072665.217,23.600		
499746.634,4072351.784,25.600		
499756.095,4072924.419,23.800		
499784.121,4072650.699,23.800		
499783.182,4072970.642,23.800		
499826.233,4072532.471,23.800		
499831.041,4072907.219,23.300		
499885.422,4072952.772,23.500		
499927.636,4072708.314,23.800		
499967.134,4072513.758,23.600		
499981.353,4072972.476,23.500		
499703.533,4072453.127,23.600		
499813.554,4072429.774,23.900		
499855.060,4072556.167,23.700		
499894.250,4072520.114,23.800		
499887.205,4072854.836,23.200		
499981.207,4072462.358,23.900		
499650.111,4072466.607,23.700		
499692.988,4072583.581,23.700		
499710.740,4072534.415,23.800		
499741.489,4072417.859,23.800		
499741.749,4072620.776,23.800		
499789.919,4072455.660,23.500		
499781.444,4072833.865,23.900		
499869.358,4072461.288,23.800		
499905.797,4072810.220,23.400		
499960.078,4072561.867,23.800		
499991.269,4072737.535,23.700		
